appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,review_score,success,log_success,log_reviews,log_playtime
450220,Overload Playable Teaser 3.0,2016-03-07,1,"Revival Productions, LLC","Revival Productions, LLC",windows;mac;linux,0,Single-player;Full controller support,Action,Action;6DOF;Free to Play,0,600,34,0,0,100000-200000,0.0,634,0.946372239747634,600.0,6.398594934535208,6.453624998892692,0.0
450390,The Lab,2016-04-05,1,Valve,Valve,windows,0,Single-player;VR Support;SteamVR Collectibles;Steam Leaderboards,Free to Play,Free to Play;VR;Action,0,2926,145,95,127,500000-1000000,0.0,3071,0.9527841094106154,2926.0,7.981733286691885,8.030084094267563,4.564348191467836
451130,Khan: Absolute Power,2016-03-18,1,Mirinae,Blaze Gamers,windows,0,MMO;In-App Purchases;Valve Anti-Cheat enabled,Action;Adventure;Free to Play;Massively Multiplayer;RPG,Free to Play;Action;Adventure,0,86,75,0,0,50000-100000,0.0,161,0.5341614906832298,86.0,4.465908118654584,5.087596335232384,0.0
451230,Wartune,2016-08-15,1,7 Road,Proficient City,windows,0,Multi-player;MMO;Steam Trading Cards;In-App Purchases,Free to Play;RPG;Strategy,Free to Play;Strategy;RPG,0,35,38,0,0,20000-50000,0.0,73,0.4794520547945205,35.0,3.58351893845611,4.30406509320417,0.0
451360,Fenrisulfr Puzzle,2018-02-17,1,Fenrisulfr Ruin1990,Fenrisulfr  ZLeaf,windows,0,Single-player,Casual;Free to Play;Indie;Early Access,Early Access;Free to Play;Indie,0,22,5,13,13,0-20000,0.0,27,0.8148148148148148,22.0,3.1354942159291497,3.332204510175204,2.6390573296152584
451960,The Secret of Pineview Forest,2016-10-31,1,VIS-Games,United Independent Entertainment GmbH,windows,0,Single-player,Action;Adventure;Indie,Action;Adventure;Indie,0,50,44,0,0,20000-50000,0.0,94,0.5319148936170213,50.0,3.9318256327243257,4.553876891600541,0.0
451980,The Body VR: Journey Inside a Cell,2016-10-03,1,The Body VR LLC,The Body VR LLC,windows,0,Single-player,Casual;Simulation,Casual;Simulation;VR,0,186,14,0,0,50000-100000,0.0,200,0.93,186.0,5.231108616854587,5.303304908059076,0.0
452230,Spellstone,2016-11-14,1,Synapse Games,Kongregate,windows;mac,0,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Adventure;Free to Play;RPG;Strategy,Free to Play;Card Game;Strategy,29,204,112,1,1,50000-100000,0.0,316,0.6455696202531646,204.0,5.3230099791384085,5.75890177387728,0.6931471805599453
452490,The Cubicle.,2016-04-05,1,Roel van Beek;Jurgen Hoogeboom;Joppe de Graaf;Jesper van den Ende,Pelican Party Studios,windows,0,Single-player;VR Support,Action;Adventure;Casual;Free to Play;Indie;Simulation,Free to Play;VR;Horror,0,469,70,0,0,100000-200000,0.0,539,0.8701298701298701,469.0,6.152732694704104,6.29156913955832,0.0
452710,Realities,2016-04-05,1,realities.io,realities.io,windows,0,Single-player;Full controller support;VR Support;Commentary available,Adventure;Free to Play;Simulation,Free to Play;Adventure;Simulation,0,168,50,0,0,100000-200000,0.0,218,0.7706422018348624,168.0,5.1298987149230735,5.389071729816501,0.0
453000,Wave Beta,2017-04-12,1,"WaveVR, Inc.","WaveVR, Inc.",windows,0,Single-player;Online Multi-Player;MMO;Online Co-op;Includes level editor,Massively Multiplayer;Simulation;Early Access,Early Access;VR;Massively Multiplayer,0,364,21,13,13,50000-100000,0.0,385,0.9454545454545454,364.0,5.899897353582492,5.955837369464831,2.6390573296152584
453480,Shadowverse CCG,2016-10-27,1,"Cygames, Inc.","Cygames, Inc.;Cygames Korea Inc.",windows;mac,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Strategy,Free to Play;Card Game;Anime,0,5583,2008,4126,230,1000000-2000000,0.0,7591,0.7354762218416546,5583.0,8.627660644442209,8.934850340289763,8.325306029752582
453680,MiniGolf Mania,2016-03-25,1,Road Turtle Games,Axis Games,windows,0,Single-player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Casual;Sports,Sports;Casual;Mini Golf,0,36,16,0,0,0-20000,0.0,52,0.6923076923076923,36.0,3.610917912644224,3.970291913552122,0.0
453890,Black Rose,2016-03-15,1,Sir Bedlam Productions,Sir Bedlam Productions,windows,0,Single-player;Partial Controller Support,Adventure;Free to Play;Indie,Horror;Free to Play;Indie,0,556,123,0,0,100000-200000,0.0,679,0.8188512518409425,556.0,6.322565239927284,6.522092798170152,0.0
454070,Boundel: The Second Era,2016-11-14,1,Eren Aydin,Eren Aydin,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Indie;Massively Multiplayer;RPG,Massively Multiplayer;Indie;RPG,21,165,116,0,0,0-20000,0.0,281,0.5871886120996441,165.0,5.111987788356544,5.641907070938114,0.0
454540,LuckCatchers,2016-11-15,1,DiP Online,DiP Online,windows,0,MMO;In-App Purchases,Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy,Free to Play;Massively Multiplayer;RPG,80,407,338,4,4,100000-200000,0.0,745,0.5463087248322148,407.00000000000006,6.0112671744041615,6.61472560020376,1.6094379124341005
454600,Age of Cavemen,2016-05-24,1,Fuero Games,Fuero Games,windows,0,Multi-player;Online Multi-Player;MMO;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support,Free to Play;Massively Multiplayer;Strategy,Free to Play;Strategy;Massively Multiplayer,45,302,239,0,0,100000-200000,0.0,541,0.5582255083179297,302.0,5.713732805509369,6.295266001439646,0.0
454910,Twin Saga,2017-09-01,1,X-Legend,Aeria Games,windows,0,MMO;Steam Trading Cards;In-App Purchases,Free to Play;Massively Multiplayer;RPG,Free to Play;Massively Multiplayer;Anime,0,406,182,647,1066,100000-200000,0.0,588,0.6904761904761905,406.0,6.008813185442595,6.3784261836515865,6.473890696352274
455020,Jackpot Poker by PokerStars,2017-03-20,1,PokerStars Mobile Limited,PokerStars Mobile Limited ,windows,0,Single-player;Multi-player;In-App Purchases,Casual;Free to Play;Massively Multiplayer;Sports;Strategy,Free to Play;Sports;Massively Multiplayer,0,105,114,24,30,50000-100000,0.0,219,0.4794520547945205,105.0,4.663439094112067,5.393627546352362,3.218875824868201
455440,Spell Fighter VR,2016-03-23,1,Kubold,Kubold,windows,0,Single-player;VR Support,Action;Adventure;Indie;RPG,Action;Adventure;RPG,0,244,86,0,0,100000-200000,0.0,330,0.7393939393939394,244.0,5.501258210544727,5.802118375377063,0.0
456450,Jaunt VR - Experience Cinematic Virtual Reality,2016-03-28,1,Jaunt Inc.,Jaunt Inc.,windows,0,VR Support,Utilities,Utilities,0,19,22,0,0,20000-50000,0.0,41,0.4634146341463415,19.0,2.995732273553991,3.737669618283368,0.0
456920,Gary the Gull,2016-11-22,1,Motional Entertainment;Limitless Ltd,Limitless Ltd,windows,0,Single-player,Adventure,Adventure;VR,0,13,17,0,0,0-20000,0.0,30,0.4333333333333333,13.0,2.6390573296152584,3.4339872044851463,0.0
457230,Atlas Reactor VR Character Viewer,2016-04-05,1,Trion Worlds,Trion Worlds,windows,0,Single-player,Strategy,Strategy;VR;Futuristic,0,30,3,0,0,20000-50000,0.0,33,0.9090909090909092,30.0,3.4339872044851463,3.5263605246161616,0.0
457330,High Octane Drift,2016-10-14,1,Cruderocks,Cruderocks,windows,0,Single-player;Online Multi-Player;MMO;Steam Achievements;In-App Purchases;Partial Controller Support,Free to Play;Racing;Simulation;Sports;Early Access,Early Access;Racing;Free to Play,59,2012,1932,324,150,1000000-2000000,0.0,3944,0.5101419878296146,2012.0,7.607381425639791,8.280204233279974,5.783825182329737
457420,Surgeon Simulator VR: Meet The Medic,2016-04-05,1,Bossa Studios,Bossa Studios,windows,0,Single-player,Action;Free to Play;Indie;Simulation,Free to Play;Simulation;Action,0,157,47,10,14,200000-500000,0.0,204,0.7696078431372549,157.0,5.062595033026967,5.3230099791384085,2.3978952727983707
457550,Bigscreen Beta,2016-04-28,1,"Bigscreen, Inc.","Bigscreen, Inc.",windows,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer,Simulation,VR;Simulation;Utilities,0,975,127,153,155,200000-500000,0.0,1102,0.8847549909255898,975.0,6.883462586413092,7.005789019253503,5.0369526024136295
457590,Luna Online: Reborn,2017-10-17,1,Funtime,Subagames,windows,0,Multi-player;Online Multi-Player;MMO;In-App Purchases,Adventure;Casual;Free to Play;Massively Multiplayer;RPG,RPG;Massively Multiplayer;Free to Play,0,153,125,1970,3898,50000-100000,0.0,278,0.5503597122302158,153.0,5.0369526024136295,5.631211781821365,7.58629630715272
457670,Vrideo,2016-04-12,1,"Vrideo, Inc.","Vrideo, Inc.",windows,0,Full controller support,Utilities,VR;Utilities;360 Video,0,35,28,0,0,50000-100000,0.0,63,0.5555555555555556,35.0,3.58351893845611,4.158883083359672,0.0
458410,Cabals: Magic & Battle Cards,2018-02-06,1,Kyy Games,Kyy Games,windows;mac,0,Single-player;Multi-player;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Strategy;Early Access,Early Access;Free to Play;Strategy,24,34,19,0,0,0-20000,0.0,53,0.6415094339622641,34.0,3.555348061489413,3.9889840465642745,0.0
458560,Plastic Playground,2016-04-18,1,Tomorrow Arts,GP Games,windows,0,Multi-player;Partial Controller Support,Action;Free to Play,Free to Play;Action;FPS,0,49,102,0,0,50000-100000,0.0,151,0.3245033112582781,49.0,3.912023005428146,5.0238805208462765,0.0
458590,ABE VR,2016-06-23,1,Hammerhead VR,Hammerhead VR,windows,0,Single-player;Partial Controller Support,Adventure,Adventure;Horror;VR,0,155,89,0,0,50000-100000,0.0,244,0.6352459016393442,155.0,5.049856007249537,5.501258210544727,0.0
458760,Palinurus,2016-12-09,1,Watercress Studios,Watercress Studios,windows,0,Single-player,Free to Play,Free to Play;Visual Novel;Anime,0,199,7,1,1,0-20000,0.0,206,0.9660194174757282,199.0,5.298317366548036,5.332718793265369,0.6931471805599453
458890,WITHIN,2016-06-16,1,"Within Unlimited, Inc.","Within Unlimited, Inc.",windows,0,Full controller support;VR Support,Utilities,Utilities;VR;VR Only,0,31,33,0,0,20000-50000,0.0,64,0.484375,31.0,3.4657359027997265,4.174387269895637,0.0
458970,Intruder Alert: Ixian Operations,2016-07-21,1,Frudelsoft,Frudelsoft,windows,0,Single-player;Local Multi-Player,Free to Play;Indie;Strategy,Free to Play;Strategy;Indie,0,39,23,0,0,20000-50000,0.0,62,0.6290322580645161,39.0,3.688879454113936,4.143134726391533,0.0
459160,Allods Online My.com,2016-06-03,1,IT Territory,My.com,windows,0,MMO;Steam Trading Cards;In-App Purchases,Free to Play;Massively Multiplayer;RPG,Free to Play;Massively Multiplayer;RPG,0,196,101,0,0,100000-200000,0.0,297,0.6599326599326599,196.0,5.2832037287379885,5.697093486505405,0.0
459170,Discovr™ Egypt: King Tut's Tomb,2016-04-11,1,Discovr Labs,Discovr Labs,windows,0,Single-player;Steam Achievements;Full controller support,Adventure;Casual;Indie,Adventure;Indie;Casual,5,25,18,0,0,20000-50000,0.0,43,0.5813953488372093,25.0,3.258096538021482,3.784189633918261,0.0
459820,Crush Crush,2016-10-18,1,Sad Panda Studios,Sad Panda Studios,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Stats;Steam Leaderboards,Casual;Free to Play;Indie,Free to Play;Sexual Content;Nudity,24,7239,982,2735,3707,500000-1000000,0.0,8221,0.88054981145846,7239.0,8.887376485379763,9.014568767457824,7.914252278742441
460060,Varenje,2018-07-03,1,Play Cute,JoyBits Ltd.,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Free to Play;Indie,Free to Play;Adventure;Indie,26,602,65,2,2,50000-100000,0.0,667,0.9025487256371814,602.0,6.401917196727186,6.504288173536645,1.0986122886681098
460510,One Dark Night,2016-12-14,1,Emblematic Group,Emblematic Group,windows,0,Single-player,Free to Play;Indie;Simulation,Free to Play;Indie;Simulation,0,49,59,0,0,20000-50000,0.0,108,0.4537037037037037,49.0,3.912023005428146,4.691347882229144,0.0
460540,Temple of Rust,2018-09-18,1,James Mearman,www.dev-zoo.net,windows,0,Single-player;Full controller support,Action;Adventure;Casual;Free to Play;Indie;RPG;Early Access,Early Access;Free to Play;Casual,0,39,3,0,0,0-20000,0.0,42,0.9285714285714286,39.0,3.688879454113936,3.7612001156935615,0.0
460850,Allumette,2016-10-13,1,Penrose Studios,Penrose Studios,windows,0,Single-player;Partial Controller Support,Casual;Indie,Indie;Casual;VR,0,443,15,0,0,50000-100000,0.0,458,0.9672489082969432,443.0,6.095824562432225,6.129050210060545,0.0
461180,SurrealVR,2016-04-15,1,Surreal Games,Surreal Games,windows,0,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Cross-Platform Multiplayer;Partial Controller Support,Adventure;Casual;Free to Play;Indie;Massively Multiplayer;Simulation,Massively Multiplayer;Free to Play;Casual,0,42,30,0,0,50000-100000,0.0,72,0.5833333333333334,42.0,3.7612001156935615,4.290459441148391,0.0
461320,Smackitball,2017-02-27,1,Kevin Fathi;Nima Zeighami;Evie Powell;Jason Briggs;Kijoon Shin;Victor Brodin;Benjamin Niu,VR Sports,windows,0,Single-player,Sports;Early Access,Early Access;Sports;e-sports,0,8,7,0,0,0-20000,0.0,15,0.5333333333333333,8.0,2.19722457733622,2.772588722239781,0.0
461560,MANDAGON,2016-08-03,1,Blind Sky Studios,Blind Sky Studios,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support,Adventure;Free to Play;Indie,Free to Play;Pixel Graphics;Adventure,5,4600,249,21233,31845,200000-500000,0.0,4849,0.9486492060218602,4600.0,8.434028950155469,8.48673398393153,9.963358949573518
461680,FPV Air Tracks,2016-05-23,1,Flyleap Studios,Flyleap Studios,windows,0,Single-player;Multi-player;Online Multi-Player;Partial Controller Support;Steam Cloud,Free to Play;Indie;Racing;Simulation,Racing;Free to Play;Simulation,0,51,100,0,0,20000-50000,0.0,151,0.3377483443708609,51.0,3.951243718581428,5.0238805208462765,0.0
461750,Ghoul Kid,2016-04-26,1,Specter Game Studios,Specter Game Studios,windows,0,Single-player;Partial Controller Support,Casual;Free to Play;Indie;Strategy,Free to Play;Strategy;Casual,11,86,36,6,7,50000-100000,0.0,122,0.7049180327868853,86.0,4.465908118654584,4.812184355372417,1.9459101490553128
461820,Legionwood 1: Tale of the Two Swords,2016-05-10,1,Dark Gaia Studios,Dark Gaia Studios,windows,0,Single-player;Full controller support;Steam Cloud,Casual;Free to Play;RPG,Free to Play;RPG;Casual,0,110,16,0,0,50000-100000,0.0,126,0.873015873015873,110.0,4.709530201312334,4.844187086458591,0.0
461910,Forge of Gods (RPG),2016-05-06,1,Panoramik Inc,Panoramik Inc,windows;linux,0,Multi-player;MMO;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Massively Multiplayer;RPG;Strategy,Free to Play;Strategy;RPG,58,2082,600,89,138,500000-1000000,0.0,2682,0.7762863534675615,2082.0,7.641564441260972,7.894690850425624,4.499809670330265
461970,Skyreach,2016-04-29,1,Rainbow Goats Studio,Rainbow Goats Studio,windows,0,Single-player;Steam Achievements;Full controller support,Casual;Free to Play;Indie;Racing,Free to Play;Racing;Indie,6,61,87,0,0,50000-100000,0.0,148,0.4121621621621621,61.0,4.127134385045092,5.003946305945459,0.0
462530,8i - Make VR Human,2016-04-25,1,8i,8i,windows,0,Single-player;Partial Controller Support,Adventure,Adventure;VR,0,40,20,0,0,20000-50000,0.0,60,0.6666666666666666,40.0,3.713572066704308,4.110873864173311,0.0
462910,Poly Runner VR,2016-04-18,1,"Lucid Sight, Inc.","Lucid Sight, Inc.",windows,0,Single-player;Full controller support,Casual;Indie,Indie;Casual;VR,0,50,13,0,0,20000-50000,0.0,63,0.7936507936507936,50.0,3.9318256327243257,4.158883083359672,0.0
462930,AdVenture Communist,2016-08-23,1,Hyper Hippo Games,Hyper Hippo Games,windows;mac,0,Single-player;In-App Purchases,Casual;Free to Play;Indie;Simulation;Strategy;Early Access,Early Access;Free to Play;Clicker,0,2493,1149,261,93,500000-1000000,0.0,3642,0.6845140032948929,2493.0,7.821643126239982,8.200562797008564,5.568344503761097
463020,Wander No More,2017-02-18,1,Zetsubou,Unwonted Studios,windows;mac;linux,0,Single-player;Full controller support,Free to Play;Indie;Simulation,Free to Play;Visual Novel;Indie,0,104,12,7,7,20000-50000,0.0,116,0.896551724137931,104.0,4.653960350157523,4.762173934797756,2.079441541679836
463060,Clover Tale,2016-06-15,1,FIVE-BN GAMES,FIVE-BN GAMES,windows;mac,0,Single-player;Steam Achievements;In-App Purchases;Steam Cloud,Adventure;Casual;Free to Play,Free to Play;Casual;Adventure,40,448,141,0,0,50000-100000,0.0,589,0.7606112054329371,448.0,6.107022887742255,6.380122536899765,0.0
463180,Super Blue Fighter,2016-05-05,1,Herrero Games,Herrero Games,windows;mac;linux,0,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Casual;Indie,Indie;Casual;Action,16,81,26,206,206,100000-200000,0.0,107,0.7570093457943925,81.0,4.406719247264253,4.68213122712422,5.332718793265369
463250,One Tower,2016-11-10,1,SkyReacher Entertainment,SkyReacher Entertainment,windows,0,Multi-player;Online Multi-Player;In-App Purchases,Free to Play;Strategy;Early Access,Early Access;Free to Play;Strategy,0,35,45,9,9,20000-50000,0.0,80,0.4375,35.0,3.58351893845611,4.394449154672439,2.302585092994046
463390,One Thousand Lies,2016-04-24,1,Keinart Lobre,Keinart Lobre,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support,Casual;Free to Play;Simulation,Free to Play;Visual Novel;Anime,1,752,74,0,0,100000-200000,0.0,826,0.910411622276029,752.0,6.6240652277998935,6.717804695023691,0.0
463670,Runeyana,2017-03-21,1,Blackturn Ltd,Blackturn Ltd,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Adventure;Casual;RPG,Action;Adventure;RPG,30,23,18,399,399,20000-50000,0.0,41,0.5609756097560976,23.000000000000004,3.1780538303479458,3.737669618283368,5.991464547107982
464050,Heroes Must Die,2016-07-15,1,Heroic Games,Heroic Games,windows;mac,0,Single-player;Steam Achievements,RPG,RPG;Comedy;Story Rich,9,35,11,0,0,20000-50000,0.0,46,0.7608695652173914,35.0,3.58351893845611,3.8501476017100575,0.0
464540,Colosse,2016-04-21,1,Colosse Team,Fire Panda Ltd.,windows,0,Single-player;Full controller support,Adventure,Adventure;VR,0,106,24,0,0,50000-100000,0.0,130,0.8153846153846154,106.0,4.672828834461906,4.875197323201151,0.0
464700,Maui,2016-04-26,1,Kokua Games,Kokua Games,windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual;Free to Play;Indie,Free to Play;Adventure;Survival,9,152,177,16,31,100000-200000,0.0,329,0.4620060790273556,152.0,5.030437921392435,5.799092654460526,2.833213344056216
464780,ChuSingura46+1 S,2016-06-21,1,インレ;Inre,NextNinja,windows;mac,0,Single-player,Adventure;Free to Play,Nudity;Free to Play;Anime,0,767,103,240,453,200000-500000,0.0,870,0.8816091954022989,767.0,6.643789733147672,6.769641976852503,5.484796933490655
464800,Twisted Worlds,2016-06-17,1,Absolutist Ltd.,Absolutist Ltd.,windows,0,Single-player;Steam Trading Cards;In-App Purchases,Adventure;Casual;Free to Play,Free to Play;Casual;Adventure,11,50,47,0,0,50000-100000,0.0,97,0.5154639175257731,49.99999999999999,3.9318256327243257,4.584967478670572,0.0
